Name=Ipr-low (1)
X=Bias V, V
Y=Ipr-low, nA
-1,435; -0,5646
-1,423; -0,5585
-1,411; -0,5585
-1,399; -0,5555
-1,387; -0,5478
-1,375; -0,5448
-1,363; -0,5402
-1,351; -0,5402
-1,339; -0,5372
-1,327; -0,5341
-1,315; -0,531
-1,303; -0,528
-1,291; -0,5173
-1,279; -0,5204
-1,267; -0,5143
-1,255; -0,5082
-1,243; -0,5051
-1,231; -0,5005
-1,219; -0,4975
-1,207; -0,4914
-1,195; -0,4929
-1,183; -0,4883
-1,171; -0,4776
-1,159; -0,4837
-1,147; -0,4792
-1,135; -0,4822
-1,123; -0,4761
-1,111; -0,4685
-1,099; -0,4731
-1,087; -0,4685
-1,075; -0,4609
-1,063; -0,4578
-1,051; -0,4547
-1,039; -0,4547
-1,027; -0,4563
-1,015; -0,4502
-1,003; -0,4441
-0,991; -0,4441
-0,979; -0,4456
-0,967; -0,4395
-0,9549; -0,4364
-0,9429; -0,4319
-0,9309; -0,4303
-0,9189; -0,4242
-0,9069; -0,4212
-0,8949; -0,4166
-0,8829; -0,4166
-0,8709; -0,4135
-0,8589; -0,4105
-0,8468; -0,4029
-0,8348; -0,4105
-0,8228; -0,4044
-0,8108; -0,4013
-0,7988; -0,4029
-0,7868; -0,3952
-0,7748; -0,3922
-0,7628; -0,3861
-0,7507; -0,3815
-0,7387; -0,3861
-0,7267; -0,38
-0,7147; -0,3784
-0,7027; -0,3769
-0,6907; -0,3739
-0,6787; -0,3708
-0,6667; -0,3647
-0,6546; -0,3693
-0,6426; -0,3678
-0,6306; -0,3601
-0,6186; -0,3556
-0,6066; -0,3571
-0,5946; -0,354
-0,5826; -0,354
-0,5706; -0,354
-0,5586; -0,3479
-0,5465; -0,3464
-0,5345; -0,3479
-0,5225; -0,3403
-0,5105; -0,3418
-0,4985; -0,3403
-0,4865; -0,3372
-0,4745; -0,3357
-0,4625; -0,3311
-0,4504; -0,3342
-0,4384; -0,3311
-0,4264; -0,3266
-0,4144; -0,3266
-0,4024; -0,3296
-0,3904; -0,3266
-0,3784; -0,3327
-0,3664; -0,3205
-0,3544; -0,3159
-0,3423; -0,3174
-0,3303; -0,3189
-0,3183; -0,3189
-0,3063; -0,3174
-0,2943; -0,3098
-0,2823; -0,3113
-0,2703; -0,3113
-0,2583; -0,3067
-0,2462; -0,3098
-0,2342; -0,3037
-0,2222; -0,3037
-0,2102; -0,2991
-0,1982; -0,2991
-0,1862; -0,2976
-0,1742; -0,2991
-0,1622; -0,2991
-0,1501; -0,2915
-0,1381; -0,293
-0,1261; -0,2884
-0,1141; -0,2915
-0,1021; -0,2838
-0,09009; -0,2838
-0,07808; -0,2777
-0,06607; -0,2838
-0,05405; -0,2838
-0,04204; -0,2808
-0,03003; -0,2823
-0,01802; -0,2808
-0,006006; -0,2701
0,006006; -0,2716
0,01802; -0,2716
0,03003; -0,2655
0,04204; -0,2655
0,05405; -0,2625
0,06607; -0,2655
0,07808; -0,2594
0,09009; -0,2625
0,1021; -0,2594
0,1141; -0,2548
0,1261; -0,2564
0,1381; -0,2518
0,1501; -0,2533
0,1622; -0,2564
0,1742; -0,2548
0,1862; -0,2533
0,1982; -0,2457
0,2102; -0,2396
0,2222; -0,2503
0,2342; -0,2457
0,2462; -0,2426
0,2583; -0,2396
0,2703; -0,2396
0,2823; -0,235
0,2943; -0,2365
0,3063; -0,2365
0,3183; -0,2335
0,3303; -0,2335
0,3423; -0,2381
0,3544; -0,232
0,3664; -0,2289
0,3784; -0,232
0,3904; -0,2289
0,4024; -0,2289
0,4144; -0,2304
0,4264; -0,2258
0,4384; -0,2289
0,4504; -0,2213
0,4625; -0,2213
0,4745; -0,2243
0,4865; -0,2152
0,4985; -0,2197
0,5105; -0,2136
0,5225; -0,2152
0,5345; -0,2197
0,5465; -0,2213
0,5586; -0,2182
0,5706; -0,2106
0,5826; -0,2091
0,5946; -0,2091
0,6066; -0,206
0,6186; -0,206
0,6306; -0,2014
0,6426; -0,2075
0,6546; -0,203
0,6667; -0,2075
0,6787; -0,2014
0,6907; -0,203
0,7027; -0,203
0,7147; -0,1923
0,7267; -0,1969
0,7387; -0,1923
0,7507; -0,1938
0,7628; -0,1938
0,7748; -0,1969
0,7868; -0,1816
0,7988; -0,1892
0,8108; -0,1892
0,8228; -0,1846
0,8348; -0,1801
0,8468; -0,1831
0,8588; -0,1831
0,8709; -0,1801
0,8829; -0,1831
0,8949; -0,1816
0,9069; -0,1816
0,9189; -0,177
0,9309; -0,1755
0,9429; -0,174
0,9549; -0,1709
0,967; -0,1709
0,979; -0,1724
0,991; -0,174
1,003; -0,1694
1,015; -0,1633
1,027; -0,1694
1,039; -0,1648
1,051; -0,1663
1,063; -0,1633
1,075; -0,1633
1,087; -0,1633
1,099; -0,1602
1,111; -0,1602
1,123; -0,1602
1,135; -0,1526
1,147; -0,1541
1,159; -0,1526
1,171; -0,1511
1,183; -0,1511
1,195; -0,148
1,207; -0,1328
1,219; -0,1343
1,231; -0,1312
1,243; -0,1267
1,255; -0,1312
1,267; -0,1221
1,279; -0,1236
1,291; -0,1144
1,303; -0,1083
1,315; -0,09461
1,327; -0,07935
1,339; -0,07172
1,351; -0,06104
1,363; -0,06104
1,375; -0,02442
1,387; -0,02442
1,399; -0,02442
1,411; -0,02899
1,423; -0,01526
1,435; -0,001526
1,447; 0,00763
1,459; 0,02747
1,471; 0,03052
1,483; 0,05188
1,495; 0,06104
1,507; 0,1038
1,52; 0,1495
1,532; 0,1953
1,544; 0,2487
1,556; 0,2579
1,568; 0,2625
1,58; 0,2793
1,592; 0,2915
1,604; 0,3281
1,616; 0,3693
1,628; 0,4303
1,64; 0,441
1,652; 0,4425
1,664; 0,5097
1,676; 0,5112
1,688; 0,499
1,7; 0,5417
1,712; 0,5768
1,724; 0,673
1,736; 0,6547
1,748; 0,6989
1,76; 0,7264
1,772; 0,8668
1,784; 0,8485
1,796; 0,8027
1,808; 0,821
1,82; 0,8729
1,832; 0,9415
1,844; 0,9919
1,856; 0,9568
1,868; 0,9919
1,88; 1,015
1,892; 1,096
1,904; 1,262
1,916; 1,227
1,928; 1,344
1,94; 1,508
1,952; 1,785
1,964; 2,35
1,976; 2,687
1,988; 2,834
2; 2,916
2,012; 2,881
2,024; 2,898
2,036; 3,166
2,048; 3,461
2,06; 3,881
2,072; 4,09
2,084; 4,802
2,096; 4,944
2,108; 4,802
2,12; 4,972
2,132; 4,636
2,144; 4,631
2,156; 4,47
2,168; 3,978
2,18; 4,476
2,192; 4,782
2,204; 4,486
2,216; 4,235
2,228; 4,377
2,24; 4,193
2,252; 3,949
2,264; 3,952
2,276; 3,784
2,288; 4,14
2,3; 3,78
2,312; 3,388
2,324; 3,525
2,336; 3,94
2,348; 3,881
2,36; 4,802
2,372; 5,367
2,384; 5,085
2,396; 5,539
2,408; 5,938
2,42; 5,866
2,432; 8,643
2,444; 8,904
2,456; 9,038
2,468; 9,27
2,48; 9,666
2,492; 9,95
2,504; 10,08
2,516; 10,63
2,529; 10,2
2,541; 9,837
2,553; 10,23
2,565; 9,67
2,577; 8,878
2,589; 9,386
2,601; 10,05
2,613; 10,19
2,625; 10,83
2,637; 10,16
2,649; 10,2
2,661; 10,17
2,673; 10,66
2,685; 10,99
2,697; 12,2
2,709; 12,98
2,721; 12,8
2,733; 12,48
2,745; 12,52
2,757; 12,31
2,769; 12,61
2,781; 12,03
2,793; 12
2,805; 11,8
2,817; 12,66
2,829; 13,3
2,841; 13,34
2,853; 13,02
2,865; 12,78
2,877; 15,11
2,889; 15,95
2,901; 15,84
2,913; 13,39
2,925; 13,17
2,937; 14,12
2,949; 14,08
2,961; 14,36
2,973; 12,83
2,985; 13,4
2,997; 12,65
3,009; 13,22
3,021; 13,84
3,033; 13,49
3,045; 14,48
3,057; 17,69
3,069; 18,24
3,081; 17,88
3,093; 17,71
3,105; 18,48
3,117; 19,74
3,129; 19,86
3,141; 20,19
3,153; 21,81
3,165; 25,18
3,177; 24,81
3,189; 23,64
3,201; 20,49
3,213; 20,17
3,225; 20,57
3,237; 22,96
3,249; 22,75
3,261; 21,01
3,273; 20,43
3,285; 19,19
3,297; 16,51
3,309; 16,83
3,321; 16,48
3,333; 16,11
3,345; 15,88
3,357; 15,92
3,369; 16,53
3,381; 17,1
3,393; 17,3
3,405; 17,33
3,417; 16,77
3,429; 17,52
3,441; 17,89
3,453; 18,24
3,465; 17,74
3,477; 18,6
3,489; 18,74
3,501; 18,13
3,513; 19,1
3,525; 17,99
3,538; 17,79
3,55; 18,78
3,562; 18,83
3,574; 19,16
3,586; 19,15
3,598; 19,04
3,61; 15,64
3,622; 15,57
3,634; 15,77
3,646; 17,13
3,658; 17,51
3,67; 17,69
3,682; 19,08
3,694; 19,46
3,706; 20,68
3,718; 19,65
3,73; 19,65
3,742; 18,99
3,754; 18,05
3,766; 18,66
3,778; 18,45
3,79; 19,6
3,802; 20,22
3,814; 19,29
3,826; 19,9
3,838; 20,14
3,85; 20,54
3,862; 20,85
3,874; 20,59
3,886; 20,04
3,898; 20,02
3,91; 21,87
3,922; 22,41
3,934; 21,75
3,946; 21,67
3,958; 21,99
3,97; 24,04
3,982; 23,77
3,994; 24,53
4,006; 25,15
4,018; 25,26
4,03; 25,76
4,042; 25,46
4,054; 25,92
4,066; 25,93
4,078; 26,19
4,09; 26,02
4,102; 26,55
4,114; 28,61
4,126; 29,68
4,138; 29,95
4,15; 31,6
4,162; 29,19
4,174; 29,14
4,186; 28,75
4,198; 29,77
4,21; 30,47
4,222; 30,2
4,234; 31,93
4,246; 32,71
4,258; 32,77
4,27; 33,51
4,282; 32,16
4,294; 30,34
4,306; 31,91
4,318; 35,69
4,33; 36,24
4,342; 36,75
4,354; 36,3
4,366; 35,15
4,378; 33,62
4,39; 31,16
4,402; 33,22
4,414; 37,27
4,426; 37,13
4,438; 35,81
4,45; 36,97
4,462; 36,68
4,474; 37,81
4,486; 39,55
4,498; 39,71
4,51; 39,43
4,522; 40,39
4,534; 40,4
4,546; 38,19
4,559; 35,82
4,571; 35,54
4,583; 35,3
4,595; 35,55
4,607; 36,11
4,619; 35,14
4,631; 37,3
4,643; 37,72
4,655; 38,89
4,667; 38,91
4,679; 39,42
4,691; 39,53
4,703; 38,75
4,715; 39,56
4,727; 38,6
4,739; 39,25
4,751; 39,26
4,763; 40
4,775; 40,62
4,787; 40,36
4,799; 41,7
4,811; 42,36
4,823; 43,47
4,835; 42,07
4,847; 44,32
4,859; 44,64
4,871; 44,95
4,883; 45,01
4,895; 44,15
4,907; 45,57
4,919; 43,59
4,931; 42,71
4,943; 44,91
4,955; 45,79
4,967; 46,09
4,979; 39,21
4,991; 38,6
5,003; 38,06
5,015; 39,52
5,027; 40,64
5,039; 40,45
5,051; 41,31
5,063; 41,31
5,075; 42,37
5,087; 42,46
5,099; 44,11
5,111; 48,15
5,123; 49,55
5,135; 48,31
5,147; 47,2
5,159; 49,96
5,171; 50,02
5,183; 50,02
5,195; 50,02
5,207; 50,02
5,219; 49,77
5,231; 50,02
5,243; 50,02
5,255; 50,02
5,267; 50,02
5,279; 50,02
5,291; 50,02
5,303; 50,02
5,315; 50,02
5,327; 50,02
5,339; 50,02
5,351; 50,02
5,363; 50,02
5,375; 50,02
5,387; 50,02
5,399; 50,02
5,411; 50,02
5,423; 50,02
5,435; 50,02
5,447; 50,02
5,459; 50,02
5,471; 50,02
5,483; 50,02
5,495; 50,02
5,507; 50,02
5,519; 50,02
5,531; 50,02
5,543; 50,02
5,555; 50,02
5,568; 50,02
5,58; 50,02
5,592; 50,02
5,604; 50,02
5,616; 50,02
5,628; 50,02
5,64; 50,02
5,652; 50,02
5,664; 50,02
5,676; 50,02
5,688; 50,02
5,7; 50,02
5,712; 50,02
5,724; 50,02
5,736; 50,02
5,748; 50,02
5,76; 50,02
5,772; 50,02
5,784; 50,02
5,796; 50,02
5,808; 50,02
5,82; 50,02
5,832; 50,02
5,844; 50,02
5,856; 50,02
5,868; 50,02
5,88; 50,02
5,892; 50,02
5,904; 50,02
5,916; 50,02
5,928; 50,02
5,94; 50,02
5,952; 50,02
5,964; 50,02
5,976; 50,02
5,988; 50,02
6; 50,02
